gamma,phi,eta,L,t,r
0.0893548376519564,1.5090086211394096,0.0009881475850683809,0.005016053830439005,14.388063658327354,6.156810291186744e-07
0.07210556790918425,1.4991723701369897,0.0009925483764490694,0.004238011211286168,21.76462535267883,3.193829532425035e-07
0.057325313982600136,1.5072019122734568,0.0009894067782711651,0.004039751890515675,14.788160443059828,5.94547739982415e-07
0.08813550657843018,1.5411610671042542,0.000994503988111662,0.005831200179259563,29.70831836458901,8.637462360991322e-07
0.08126398070343967,1.4269780023824965,0.000991950422564543,0.00967429997135531,17.324546708106702,8.918599471101926e-07
0.07400542737947848,1.5702689389745161,0.0010137201891358863,0.0004972575080093505,27.573526491910137,4.667185166647237e-07
0.057028291319301094,1.3653202642964355,0.0010043397175094556,0.008956665913288827,27.97820018695943,5.097742570487823e-07
0.07444153026327013,1.376132449668574,0.0010228429043601904,0.00574139528108106,15.131247744085737,3.1140966498737985e-07
0.07638697756432433,1.2776536292850187,0.0009978592671815493,0.012837803076085393,18.941831594286427,7.720929992681886e-07
0.08082875611479401,1.461056329690426,0.0009998386651574869,0.007029683828514616,15.10593326243578,7.308079329062444e-07
0.06337548084564827,1.529982389046569,0.0010096517164938186,0.0026182911307739494,18.203701193218265,2.8948727209041286e-07
0.10343916862150329,1.5041199393180527,0.0009922740703541867,0.005782133739776342,25.80365091583891,3.716424918714147e-07
0.07862512368468155,1.3419205035825275,0.0009946702199836286,0.012505651571252793,22.05199099925629,7.864440133172006e-07
0.07660873163391493,1.2406296470030775,0.0010060696397563183,0.011173524974513554,26.898574671215854,3.57155273039118e-07
0.0655488434816888,1.4958007145644419,0.0009841756137871633,0.006578654165351842,24.05093053774987,7.108846411448429e-07
0.061063893637963544,1.567538014748385,0.0009751943829616635,0.0013241793100670426,20.412868267371003,8.377600550655276e-07
0.07640937512032514,1.2953958239202372,0.0010033791156170227,0.00915161958657868,18.531263334653115,4.3266900585054264e-07
0.0579467434130231,1.5191817562302143,0.0010231664067313574,0.003379141509682094,15.155313182690804,5.176479465568132e-07
0.06227550737403939,1.5205335968713052,0.0010052665124343579,0.004030109621202,28.4234069608383,3.6394337634125796e-07
0.06788849216965506,1.4659872683075614,0.001007660407854602,0.0041336822920361085,20.17274489444863,2.387548006385764e-07
0.06530598517971056,1.4172861241357257,0.0009926106066664518,0.007519762778585139,13.532995532470373,8.0588633777225e-07
0.04609823928021416,1.562215326412121,0.0009865562958486418,0.0012764021929615526,25.02256956265027,3.284792471424996e-07
0.07175729106490389,1.4404974733470908,0.0009952593211122295,0.006928056315038443,14.42648698796843,7.187393126401978e-07
0.07988866651096968,1.3659295628399895,0.0010038253133992298,0.009756480432674427,20.941205831353617,5.488366517472678e-07
0.0706295309755781,1.4922229199914465,0.0010050155306766905,0.005117792023032886,17.584039728064184,5.240141305627966e-07
0.08367512430171414,1.2925759769672995,0.0010067170773010291,0.015059561530046011,22.086371914565436,8.91364283204032e-07
0.07029428592676769,1.4489592518454781,0.001007178890616292,0.009691786102083612,25.733894030481665,8.51097547584881e-07
0.08515896953784141,1.5184030276250085,0.0009962264944986656,0.0029013945911777607,12.235878494905617,3.072639081754853e-07
0.07313039513849172,1.5541259835249415,0.0009952841476726074,0.0022338652726104982,27.63278365228808,2.9734475448185e-07
0.06870734432172679,1.545072420652985,0.0010032204008151868,0.0024059164525638047,15.449821556614324,4.2318043837133714e-07
0.08273516456828348,1.4939388512642384,0.000998849122967459,0.006674433459434623,21.22709342394947,6.382135609481134e-07
0.07606091447310952,1.4541680811175115,0.001011277582706309,0.007443579433547967,22.76572763781496,5.533702195457898e-07
0.0733882786702415,1.1490278096355881,0.0010080314008921749,0.013856104352907413,23.644187830535294,5.333272030642275e-07
0.07976063242077705,1.4415909886189497,0.0010133535085128645,0.0077123166864250916,13.33086218409723,8.918916010935787e-07
0.055524625067202474,1.3586091394386162,0.0010030870865245815,0.007117411685990962,10.700446553092851,8.141808533924276e-07
0.07904313969589502,1.521497510670764,0.001002630204313678,0.006600699071256376,27.407817963062598,8.228680126006949e-07
0.06388799410895746,1.4301557300399341,0.0010309118872125983,0.00418729499911465,26.12989858059231,1.5629587175365066e-07
0.06670738218419958,1.509552981231928,0.0010088687238167288,0.007235540112237182,29.559707135462407,8.776733755366938e-07
0.07368131083879571,1.523784561047411,0.0010034246911258763,0.005362360654466707,21.01578575218788,8.04060349447925e-07
0.0785066980363655,1.3443275001313666,0.0009922423852717363,0.009942994649792682,23.192717622716664,4.7110307223418015e-07
0.0693426885593004,1.186864833776845,0.000980220820894676,0.01117346146054781,16.71616657909132,5.597601929550198e-07
0.08321987747640892,1.5628624059676084,0.000998782757978165,0.0014381151384808071,19.80391494925346,3.09334627465361e-07
0.043428402946234165,1.5498660342295634,0.0010026560138343425,0.001874458533682942,22.918781721443732,3.4493720471515917e-07
0.06745981980208057,1.3310885479225787,0.0009938983770252988,0.009692656362329848,22.048541534420128,5.314550088655313e-07
0.07295957932965882,1.3784464960063396,0.0010027453818162227,0.009589048496900454,25.05525428159718,5.229462701770824e-07
0.07916600791682586,1.5292707901305307,0.0010027199469478804,0.0027940100083312974,13.57671713583115,3.435741133524392e-07
0.07512292770630266,1.5662342298245913,0.0010026632139063484,0.0008108028906300612,12.236443293805653,3.092373959338699e-07
0.08256085885922286,1.562717784918199,0.0010013912640492078,0.0016918716082896395,15.553509111084267,5.56587526763043e-07
0.07302617714894366,1.4986062778651408,0.0009749987195221199,0.00420996792355431,17.73356408381506,3.568106801990565e-07
0.08310060362935634,1.3087677297530682,0.001003201493430842,0.011681670083027297,14.646128334267809,8.872445302211088e-07
0.07707076687533282,1.4779805038462293,0.0010030334405911041,0.004071900102897791,15.233315919805438,3.0970841067367303e-07
0.06697261724026965,1.5500291343431944,0.00099437466227863,0.003961680483308287,26.382009134278444,8.5615051704394e-07
0.0743426946184162,1.475590372490223,0.001000676556788829,0.005498184562665581,12.378139667966806,6.877545671810633e-07
0.07652465877087303,1.4391615219892901,0.00098733183610839,0.0068128173039703616,27.229554127334033,3.274763434586989e-07
0.08880606777723085,1.3440756139863028,0.0010053977107116775,0.011471373110028845,28.29716997731182,4.724196078080292e-07
0.07651340320962594,1.4966964272358043,0.000994233636594354,0.005023713313078879,17.290807530432353,5.21693252237404e-07
0.07526424670831505,1.4877064694430189,0.0010025702956993102,0.004725547944472603,21.984085135211615,3.198696672621654e-07
0.06769962943416417,1.397955314688525,0.0010144813731928688,0.010085254446298314,24.852321564019114,7.286919285253125e-07
0.08375178960477704,1.3896723522514767,0.0010013048451710826,0.006275055941449251,10.867446826302809,4.6833179290140976e-07
0.06752155150764472,1.3081982538269723,0.0009942010812176798,0.007987949607009062,18.9799568260715,3.77181306544606e-07
0.07906435828597554,1.453548595951271,0.0009995008810075345,0.008856811422870547,28.19872663286572,5.97757132143619e-07
0.06544741569768311,1.445096684636153,0.000990405422040929,0.0074118286087356,27.31612691146172,4.759836346044865e-07
0.08504720320896962,1.5466574953699552,0.001013131633152374,0.0027989454013869026,29.619812351662173,2.5999739485795313e-07
0.062494074916342145,1.522338095341072,0.0009947978779669962,0.004021372202675349,22.50593138262367,4.842692614827049e-07
0.07106447343986652,1.441898243415846,0.0010023902899674976,0.006657355731233296,24.80067941753564,3.8457793442000795e-07
0.07165828506331132,1.303051279056117,0.0010031449664386983,0.008496943294341475,24.070251430461017,3.1940806340749886e-07
0.056652725508419,1.4771009301758071,0.0009993235242968235,0.004174935236753147,26.477230140746673,2.5408094328234106e-07
0.07961101823320706,1.495115940098341,0.0010041115890851442,0.005223884526118708,12.808546217345624,7.068473222344249e-07
0.07466816434071938,1.4941261207730434,0.0009837677868177006,0.006257044003382081,16.944240480789862,7.835322622069491e-07
0.06507057818121083,1.4950185105071696,0.0010092678345348979,0.0055033351163842606,29.424699559852623,4.196245577698226e-07
0.07150838764963456,1.368836882301179,0.0009938369754042525,0.007898496158898339,28.489136551656994,2.992907925174144e-07
0.0774152441413352,1.5537977985581382,0.0010004713025885603,0.001856180988410661,10.80638322972231,4.6237199942889934e-07
0.06323503423193212,1.5214045962194538,0.00099640685924127,0.005393461759464588,23.914965254037185,7.533791594376775e-07
0.06727149876979095,1.4175376242330597,0.0010087990739239279,0.005921803085472648,22.730865894569284,3.0398179129628957e-07
0.07408697916549906,1.4059898083837579,0.000998474917275747,0.009318985556395742,18.137773666049828,7.738698527746991e-07
0.06840948154245871,1.4018128244757397,0.0010202294739281637,0.004981922578567653,13.615083594018039,3.062719362083798e-07
0.0774624634685762,1.4454231180785682,0.0010059214976800993,0.005919477800225317,18.05243854903834,4.0475500750394074e-07
0.064916261899687,1.4038864429307127,0.0010162177259228032,0.005539186088445372,13.617983356351445,4.126793765371397e-07
0.06517840798776757,1.5591846422918474,0.000984597880752129,0.001563548223862271,19.11784248573253,3.374980717021916e-07
0.08800324905957309,1.5287368441338551,0.0010037466559792842,0.003461396536630274,13.195539626279647,4.816011908803552e-07
0.05535314514232174,1.4045356216149698,0.0010168654420486959,0.00507129117207614,10.269995777574039,5.507216691015408e-07
0.0599458609391584,1.565055621785778,0.0009977275634588502,0.001864036740505985,24.759408418610214,8.338150138314422e-07
0.07588010266119294,1.4653212053427958,0.0009748086536455725,0.008662672313165766,25.928766961202303,7.026808322259036e-07
0.06485255291158291,1.4288769179048464,0.0009924263366060653,0.003981036763300677,10.58206028562389,3.1852051114594507e-07
0.06490140238015411,1.4841893510750717,0.0009965252911352345,0.005427115666837772,12.296652952847413,8.508167847492673e-07
0.07087707816555507,1.5152873984677435,0.0009917651757841987,0.005507078449409592,17.637327384983635,8.946886123505422e-07
0.08543941091624445,1.4494101600078766,0.0010007639054083579,0.0061775560426831615,16.046562781657272,4.542315281207231e-07
0.09211915462487905,1.4788218763760697,0.0010014504131780435,0.007088642303321804,23.30128934851489,5.023834899775689e-07
0.08624650937854478,1.517950909577769,0.0009995942163244654,0.003484084735868342,13.010055928676728,4.1222522666886923e-07
0.07684321237017029,1.4856675533138277,0.0009962262559855483,0.007470129992585736,29.408068307963873,5.680174923490173e-07
0.06446397456999431,1.3907882712275303,0.0010124749504526686,0.006523654134333337,20.01534389558001,3.759239596713778e-07
0.083246726572733,1.4186227656442851,0.0009862079238829907,0.004578171238295034,10.831609135682625,3.141562690439023e-07
0.05968776849375139,1.4474062861319428,0.0009935879389616118,0.0057879127278331905,28.93459178121962,3.1930746326105606e-07
0.05648952527407622,1.4449075721913285,0.0009904363877028663,0.003392179821435878,10.201923392062785,3.1955059886137917e-07
0.0724728646128666,1.50688170164044,0.0009957262826353012,0.005177027091123802,15.258177503515276,7.588754984129122e-07
0.06363123907160982,1.482016755212299,0.0009949174207937405,0.0074844007651022676,26.20344938864525,7.458672092015816e-07
0.07094274681960488,1.4147212920154097,0.0009928333896698667,0.007034128724287786,11.121606477487248,7.930241372930378e-07
0.06400332668628801,1.4366109098257758,0.0010071586367142327,0.006986543828059002,16.397792437180946,7.074455887095814e-07
0.06838164639480981,1.540266227291038,0.000995284749206052,0.0024635499630292794,10.172041427329301,5.902593714113977e-07
0.07804972432692403,1.5445197713835992,0.0009955982852083549,0.002754215811981534,24.314522534802876,3.0110424290938553e-07
0.07399649777626532,1.5567480211076077,0.0009994125989897247,0.002056671954910091,26.308408659308423,3.142486930695311e-07
0.08408851727195868,1.5522699782250544,0.0010111912493329194,0.003109166979941869,28.541937220840328,4.3821942462828716e-07
0.07742913117258911,1.399627072768751,0.0010131989067176878,0.007879990800025702,20.609218000817055,4.5447821028300355e-07
0.07405059252603338,1.4723524214968269,0.0009997761989573857,0.005459527745353979,28.78503030612522,2.911893457466177e-07
0.07210789788644408,1.4191277928938644,0.001000624004837932,0.009168890316168623,18.34964387141806,8.267458980470261e-07
0.07277952379168051,1.4575284703355063,0.0010011638683348413,0.003907135316613161,17.11101675437128,2.168902101864219e-07
0.09155839921651242,1.3401939479798002,0.0009970418832767334,0.015198203501163982,29.934806859232047,7.353411767290557e-07
0.07322867472346976,1.5648620863740028,0.0009896671393181352,0.0010778264130883882,29.178367158328463,1.8161346478115336e-07
0.06814228372708353,1.4819129860976739,0.0010052373284961467,0.004610976532327062,18.737827449439273,3.7427705949802844e-07
0.08258981252453736,1.4884199252692651,0.0010033600024620067,0.00763548369098332,20.937589009454825,8.486893035875347e-07
0.077074426831241,1.2324136644384531,0.0009953867759167003,0.007054873678620988,15.927519926957634,2.462067468443596e-07
0.06366354424364863,1.2990170450619751,0.0010038533837186112,0.006176574710324032,18.53953093619581,2.338002430132272e-07
0.07339314618993381,1.5485875014769759,0.0009934008410682463,0.0038196409749924162,28.4629393272852,6.126235616679912e-07
0.07043480576161266,1.4981380661875918,0.000991473764131178,0.003329518733616862,17.03444864109273,2.5477257037439375e-07
0.07285491262703508,1.4325879464471232,0.0010103827475599384,0.005969832861361135,12.663730430925762,5.506639598610255e-07
0.04934326356311289,1.4181643744419246,0.0009924418488770428,0.009063072433876983,27.54460506955977,7.995270099727427e-07
0.050188439128797425,1.5316145569418773,0.0010075729601216371,0.004662127884410248,28.3718161433555,8.02542384457958e-07
0.07823156054200275,1.4679833100515811,0.0010093913397294777,0.00784893070706655,18.11067127759638,8.282605326028518e-07
0.08643653460481555,1.4037415914371805,0.0010038723678798339,0.007838008709020475,26.353547724996208,3.317780792115206e-07
0.07452337992818225,1.5155403896261816,0.0009904453757305733,0.005417796335970858,20.01896553386618,7.181158071289986e-07
0.053283615490727534,1.49707575689525,0.0009966060926055865,0.004808374015500814,14.840595319236291,7.983229932524689e-07
0.06640251378874004,1.4106682138385387,0.0009906146681958625,0.007939954891844696,17.171350638754525,7.074798354550768e-07
0.05824391085886724,1.2563181833433743,0.0009904086400186168,0.007963556524215026,26.109718638751243,2.688698360172776e-07
0.06129984678474461,1.482239746918322,0.0010165009699691393,0.004221545734669611,14.540232241376323,4.750240695581143e-07
0.06797233635824045,1.4216364826199555,0.000994085756236646,0.004465189273267829,10.1799539128314,3.782621465149593e-07
0.08221078276654126,1.3478763326155172,0.0010147976437417908,0.005690780011510464,14.324977057919524,2.552929377526144e-07
0.07819393882053548,1.4607729760865067,0.0010126762722555156,0.009504731218830364,25.381615313589627,8.678984644520405e-07
0.06267693219630573,1.3196445200243703,0.0010018734231959027,0.00800350871506415,17.73990897091775,4.521101059526911e-07
0.06719316458469035,1.3765777009814446,0.0009899842620411778,0.007901119004792087,28.673537087883513,3.328350144403625e-07
0.06512219674845769,1.3839541655081313,0.0010008354700743011,0.010654895066736643,21.54543635304305,8.614971559827265e-07
0.05576730744475659,1.4162636262302186,0.0009990346933397606,0.0035474232235306316,12.128142200335086,2.3695594578904195e-07
0.0702603389016185,1.4729133882311276,0.0010037426995308217,0.005677775127699853,22.526945577607698,4.2043420134255305e-07
0.08544019388256908,1.511240520132287,0.0009873260057184903,0.005005011793920547,13.922757244448363,7.047711537942716e-07
0.06683723570110438,1.4643554998172583,0.0009961027452323776,0.003979753176811785,13.153959889439191,3.40187413593383e-07
0.06314011373905229,1.5054437617683019,0.0009997443801824002,0.003218789826214982,20.34645252258364,2.476260280326087e-07
0.0684506415408443,1.2638558072636212,0.0010005018531432917,0.015202964315622645,27.285464482870566,8.263051405042865e-07
0.06864828432488473,1.5093818784878272,0.0009930201221917435,0.005831270852424171,18.048962576219438,8.809700641599376e-07
0.0876334304321534,1.5015396093928375,0.0009990153797433362,0.0050366827407455714,10.455011316953522,8.293966754647991e-07
0.0793556339875146,1.5053473083825626,0.001005185953208406,0.005593083806822486,14.429046325008487,8.550193423305071e-07
0.06107368598605469,1.5323227595926145,0.0010008825966059155,0.0038918828408421075,22.503038714438087,5.795384166586208e-07
0.07650676571877214,1.5125724585164126,0.0010019466400046904,0.0071008205434333425,29.301870649846524,7.767678325285913e-07
0.08823483802633303,1.4162410088438024,0.00099814710459517,0.00585818892032409,12.452661582418973,4.065467223704069e-07
0.09400260432048964,1.4770300489220236,0.0009930208755679825,0.007381299360621903,15.710905858373955,7.692629441770661e-07
0.07561992951185902,1.5489280403652896,0.0009993728446820874,0.0032297110839569396,15.534586286657708,8.213679757710218e-07
0.05639404668435704,1.4515966829291467,0.0010115571754330873,0.006416313912047324,14.07520148415579,8.871644677783623e-07
0.05712800193439227,1.495505317408999,0.0009915364691284424,0.006291615046391999,24.24109908724877,7.799463982164748e-07
0.07584676942686283,1.5519133409061872,0.001006277338120742,0.0022043826976105635,23.401850171356518,2.8628471251072904e-07
0.0769409129504242,1.5630335470932042,0.0009925497341759682,0.0015122355238512447,21.03944113834055,3.708986249482304e-07
0.0863830437319242,1.4160827245130045,0.0010193978183071929,0.007278468770179182,10.81939985040703,7.422388958350739e-07
0.06202710740805288,1.5220699898196148,0.0010189712829064604,0.0030638679916929587,13.719054893172002,4.6090481880954053e-07
0.07129681866998357,1.5233503633215952,0.0009791188622604347,0.0044394385928963834,23.83489872741599,4.829688626824858e-07
0.0908795480861751,1.5164625909509875,0.0009829628721190898,0.0032506370198506006,15.633884548402214,2.730738239269172e-07
0.07904221021368461,1.5263068939576312,0.0009876673308499174,0.004901427385427333,29.76062913024159,4.631271698087755e-07
0.06308474470329772,1.3771220623961566,0.001018432991421039,0.00779467687084494,13.058660911172467,7.635186667253067e-07
0.07989985494838665,1.566206871029429,0.0010018271338073884,0.0013050207648562919,19.66661479850576,4.7879112909515e-07
0.08611548959470855,1.4726467065700684,0.0009993538357551993,0.00905629757192253,22.36577477020055,8.515696544361666e-07
0.08740789933486645,1.4771414922137245,0.0009835886160519988,0.009248633128139332,24.793669186847307,8.189772254008458e-07
0.06970193879551131,1.4567240422994188,0.0010196026683214447,0.004947611639708897,21.565544744969195,2.9172642849085664e-07
0.08088753005592308,1.4154969560881998,0.0010087649395215865,0.005256294314980025,14.25554525775832,3.2288216203449796e-07
0.07970465388451917,1.450594498040049,0.0010101969834741317,0.007506973627487671,18.593979267951696,6.095021014918155e-07
0.0679341900957561,1.5350358405358155,0.0009993691067947373,0.004555685056179747,19.245474855947137,8.991764452549078e-07
0.07430356663071747,1.3690764934117794,0.0010122576900537443,0.006811074042476163,12.160282840072966,5.254355343360776e-07
0.06582858451037424,1.2643020547777715,0.0009864126474796568,0.007269714643664131,15.493447539522485,3.4476342217140384e-07
0.0776989452848891,1.4818467436298277,0.0009889640397853505,0.006078163164739514,21.9675309467532,4.75189336162291e-07
0.0677763697977258,1.488292824309492,0.0010114443317627393,0.006595048805413751,18.163633643371124,8.798032498155425e-07
0.07416588229749241,1.5548170747480126,0.000997035348675528,0.0030412298061078583,18.000978035700996,8.652230217080245e-07
0.08141494900404082,1.4399097238828615,0.0010108668113983632,0.009119314239477707,19.136712801947784,8.128784620385631e-07
0.08683866658708445,1.5244173558060627,0.0010071455587241484,0.003017683045685365,11.393454775985575,3.9808074985526123e-07
